0,1
Z11.3,主として性的伝播様式をとる感染症の特殊スクリーニング検査
Z11.4,ヒト免疫不全ウイルス［HIV］の特殊スクリーニング検査
Z11.5,その他のウイルス性疾患の特殊スクリーニング検査
Z11.6,その他の原虫疾患及びぜん＜蠕＞虫症の特殊スクリーニング検査
Z11.8,その他の感染症及び寄生虫症の特殊スクリーニング検査
Z11.9,感染症及び寄生虫症の特殊スクリーニング検査，詳細不明
Z12.0,胃の新生物＜腫瘍＞の特殊スクリーニング検査
Z12.1,腸管の新生物＜腫瘍＞の特殊スクリーニング検査
Z12.2,呼吸器の新生物＜腫瘍＞の特殊スクリーニング検査
Z12.3,乳房の新生物＜腫瘍＞の特殊スクリーニング検査
Z12.4,子宮頚（部）の新生物＜腫瘍＞の特殊スクリーニング検査
Z12.5,前立腺の新生物＜腫瘍＞の特殊スクリーニング検査
Z12.6,膀胱の新生物＜腫瘍＞の特殊スクリーニング検査
Z12.8,その他の部位の新生物＜腫瘍＞の特殊スクリーニング検査
Z12.9,新生物＜腫瘍＞の特殊スクリーニング検査，詳細不明
Z13.0,血液及び造血器の疾患並びに免疫機構の障害の特殊スクリーニング検査
Z13.1,糖尿病の特殊スクリーニング検査
Z13.2,栄養障害の特殊スクリーニング検査
Z13.3,精神及び行動の障害の特殊スクリーニング検査
Z13.4,小児期の発育＜発達＞障害の特殊スクリーニング検査
Z13.5,眼及び耳の障害の特殊スクリーニング検査
Z13.6,心血管障害の特殊スクリーニング検査
Z13.7,先天奇形，変形及び染色体異常の特殊スクリーニング検査
Z13.8,その他の明示された疾患及び障害の特殊スクリーニング検査
Z13.9,特殊スクリーニング検査，詳細不明
Z20.0,腸管感染症の感染源との接触及び病原体への曝露
Z20.1,結核の感染源との接触及び病原体への曝露
Z20.2,主として性的伝播様式をとる感染症の感染源との接触及び病原体への曝露
Z20.3,狂犬病の感染源との接触及び病原体への曝露
Z20.4,風疹の感染源との接触及び病原体への曝露
Z20.5,ウイルス性肝炎の感染源との接触及び病原体への曝露
Z20.6,ヒト免疫不全ウイルス［HIV］との接触及び曝露
Z20.7,シラミ症，ダニ症及びその他の寄生虫症の感染源との接触及び病原体への曝露
Z20.8,その他の伝染病の感染源との接触及び病原体への曝露
Z20.9,詳細不明の伝染病の感染源との接触及び病原体への曝露
Z22.0,腸チフスのキャリア＜病原体保有者＞
Z22.1,その他の腸管感染症のキャリア＜病原体保有者＞
Z22.2,ジフテリアのキャリア＜病原体保有者＞
Z22.3,その他の明示された細菌性疾患のキャリア＜病原体保有者＞
Z22.4,主として性的伝播様式をとる感染症のキャリア＜病原体保有者＞
Z22.5,ウイルス性肝炎のキャリア＜病原体保有者＞
Z22.6,ヒトTリンパ球ウイルス�T型［HTLV-1］感染症のキャリア＜病原体保有者＞
Z22.8,その他の感染症のキャリア＜病原体保有者＞
Z22.9,感染症のキャリア＜病原体保有者＞，詳細不明
Z23.0,コレラのみに対する予防接種の必要性
Z23.1,腸チフス・パラチフスのみに対する予防接種［TAB］の必要性
Z23.2,結核に対する予防接種［BCG］の必要性
Z23.3,ペストに対する予防接種の必要性
Z23.4,野兎病＜ツラレミア＞に対する予防接種の必要性
Z23.5,破傷風のみに対する予防接種の必要性
Z23.6,ジフテリアのみに対する予防接種の必要性
Z23.7,百日咳のみに対する予防接種の必要性
Z23.8,その他の単独の細菌性疾患に対する予防接種の必要性
Z24.0,灰白髄炎＜ポリオ＞に対する予防接種の必要性
Z24.1,節足動物媒介ウイルス脳炎に対する予防接種の必要性
Z24.2,狂犬病に対する予防接種の必要性
Z24.3,黄熱に対する予防接種の必要性
Z24.4,麻疹のみに対する予防接種の必要性
Z24.5,風疹のみに対する予防接種の必要性
Z24.6,ウイルス性肝炎に対する予防接種の必要性
Z25.0,ムンプスのみに対する予防接種の必要性
Z25.1,インフルエンザに対する予防接種の必要性
Z25.8,その他の明示された単独のウイルス性疾患に対する予防接種の必要性
Z26.0,リーシュマニア症に対する予防接種の必要性
Z26.8,その他の明示された単独の感染症に対する予防接種の必要性
Z26.9,詳細不明の感染症に対する予防接種の必要性
Z27.0,コレラと腸チフス・パラチフスに対する予防接種［cholera＋TAB］の必要性
Z27.1,ジフテリア・破傷風・百日咳に対する混合予防接種［DTP］の必要性
Z27.2,ジフテリア・破傷風・百日咳と腸チフス・パラチフスに対する予防接種［DTP＋TAB］の必要性
Z27.3,ジフテリア・破傷風・百日咳と灰白髄炎＜ポリオ＞に対する予防接種［DTP＋polio］の必要性
Z27.4,麻疹・ムンプス・風疹に対する予防接種［MMR］の必要性
Z27.8,感染症のその他の混合予防接種の必要性
Z27.9,感染症の詳細不明の混合予防接種の必要性
Z28.0,禁忌により未施行の予防接種
Z28.1,信条又は集団圧力にもとづく患者の意志により未施行の予防接種
Z28.2,その他及び詳細不明の理由にもとづく患者の意志により未施行の予防接種
Z28.8,その他の理由により未施行の予防接種
Z28.9,未施行の予防接種，理由不明
Z29.0,隔離
Z29.1,予防（的）免疫療法
Z29.2,その他の予防的化学療法
Z29.8,その他の明示された予防処置
Z29.9,予防処置，詳細不明
Z30.0,避妊に関する一般カウンセリング及び指導
Z30.1,（子宮内）避妊器具の挿入
Z30.2,不妊手術
Z30.3,月経操作
Z30.4,避妊薬のサーベイランス
Z30.5,（子宮内）避妊器具のサーベイランス
Z30.8,その他の避妊管理
Z30.9,避妊管理，詳細不明
Z31.0,既往の避妊手術後の卵管形成（術）又は精管形成（術）
Z31.1,人工授精
Z31.2,試験管内受精
Z31.3,その他の受精介助法
Z31.4,妊娠促進の診査及びテスト
Z31.5,遺伝カウンセリング
Z31.6,妊娠促進に関する一般カウンセリング及び指導
Z31.8,その他の妊娠促進管理
Z31.9,妊娠促進管理，詳細不明
Z32.0,妊娠，（まだ）確認されていないもの
Z32.1,確認された妊娠
Z34.0,正常初回妊娠の管理
Z34.8,その他の正常妊娠の管理
Z34.9,正常妊娠の管理，詳細不明
Z35.0,不妊歴のある妊娠の管理
Z35.1,流産歴のある妊娠の管理
Z35.2,その他の妊娠・分娩に不利な産科歴のある妊娠の管理
Z35.3,不十分な出産前ケア歴のある妊娠の管理
Z35.4,頻回経産婦の妊娠の管理
Z35.5,高年初妊婦の管理
Z35.6,若年初妊婦の管理
Z35.7,社会問題によるハイリスク妊娠の管理
Z35.8,その他のハイリスク妊娠の管理
Z35.9,ハイリスク妊娠の管理，詳細不明
Z36.0,染色体異常の分娩前スクリーニング
Z36.1,アルファフェトプロテイン＜AFP＞値上昇のための分娩前スクリーニング
Z36.2,羊水穿刺によるその他の分娩前スクリーニング
Z36.3,超音波及びその他の物理学的方法による奇形の分娩前スクリーニング
Z36.4,超音波及びその他の物理学的方法による胎児発育遅滞＜成長遅延＞の分娩前スクリーニング
Z36.5,同種免疫の分娩前スクリーニング
Z36.8,その他の分娩前スクリーニング
Z36.9,分娩前スクリーニング，詳細不明
Z37.0,単胎出生
Z37.1,単胎死産
Z37.2,双胎，両者出生
Z37.3,双胎，出生及び死産
Z37.4,双胎，両者死産
Z37.5,その他の多胎出産，すべて出生
Z37.6,その他の多胎出産，一部出生
Z37.7,その他の多胎出産，すべて死産
Z37.9,分娩の結果，詳細不明
Z38.0,単胎児，院内出生
Z38.1,単胎児，院外出生
Z38.2,単胎児，出生の場所不明
Z38.3,双胎児，院内出生
Z38.4,双胎児，院外出生
Z38.5,双胎児，出生の場所不明
Z38.6,その他の多胎児，院内出生
Z38.7,その他の多胎児，院外出生
Z38.8,その他の多胎児，出生の場所不明
Z39.0,分娩直後のケア及び検査
Z39.1,授乳婦のケア及び検査
Z39.2,分娩後の定型的＜ルーチン＞経過観察＜フォローアップ＞
Z40.0,悪性新生物＜腫瘍＞に関連する危険因子のための予防的手術
Z40.8,その他の予防的手術
Z40.9,予防的手術，詳細不明
Z41.0,毛髪移植
